entity_name,krs,path,status,old_file_value,new_file_value
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[5].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XIX NS-REJ.KRS/22296/03/662,WA.XIX NS-REJ.KRS/22296/03/662
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[60].dataWpisu,no_change,23.05.2024,23.05.2024
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[60].numerWpisu,no_change,61,61
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[60].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[60].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[60].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/605585/24/423,RDF/605585/24/423
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[61].dataWpisu,no_change,23.05.2024,23.05.2024
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[61].numerWpisu,no_change,62,62
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[61].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[61].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[61].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/605585/24/824,RDF/605585/24/824
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[62].dataWpisu,no_change,23.05.2024,23.05.2024
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[62].numerWpisu,no_change,63,63
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[62].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[62].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[62].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/605585/24/225,RDF/605585/24/225
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[63].dataWpisu,no_change,23.05.2024,23.05.2024
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[63].numerWpisu,no_change,64,64
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[63].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[63].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[63].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/605585/24/626,RDF/605585/24/626
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[64].dataWpisu,no_change,17.04.2025,17.04.2025
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[64].numerWpisu,no_change,65,65
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[64].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[64].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[64].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/712830/25/679,RDF/712830/25/679
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[65].dataWpisu,no_change,17.04.2025,17.04.2025
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[65].numerWpisu,no_change,66,66
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[65].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[65].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[65].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/712830/25/80,RDF/712830/25/80
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[66].dataWpisu,no_change,17.04.2025,17.04.2025
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[66].numerWpisu,no_change,67,67
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[66].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[66].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[66].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/712830/25/481,RDF/712830/25/481
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[67].dataWpisu,no_change,17.04.2025,17.04.2025
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[67].numerWpisu,no_change,68,68
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[67].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[67].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[67].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/712831/25/193,RDF/712831/25/193
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[68].dataWpisu,no_change,23.04.2025,23.04.2025
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[68].numerWpisu,no_change,69,69
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[68].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[68].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[68].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/67674/23/7/ADE,WA.XII NS-REJ.KRS/67674/23/7/ADE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[69].dataWpisu,no_change,04.07.2025,04.07.2025
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[69].numerWpisu,no_change,70,70
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[69].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[69].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M.ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M.ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[69].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/37850/25/948,WA.XII NS-REJ.KRS/37850/25/948
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[6].dataWpisu,no_change,25.08.2004,25.08.2004
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[6].numerWpisu,no_change,7,7
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[6].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[6].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XIX WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XIX WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[6].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XIX NS-REJ.KRS/18501/04/493,WA.XIX NS-REJ.KRS/18501/04/493
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[70].dataWpisu,no_change,10.01.2026,10.01.2026
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[70].numerWpisu,no_change,71,71
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[70].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[70].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M.ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M.ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[70].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/1085/26/664,WA.XII NS-REJ.KRS/1085/26/664
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[71].dataWpisu,no_change,17.04.2026,17.04.2026
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[71].numerWpisu,no_change,72,72
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[71].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[71].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[71].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/812607/26/986,RDF/812607/26/986
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[72].dataWpisu,no_change,17.04.2026,17.04.2026
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[72].numerWpisu,no_change,73,73
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[72].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[72].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[72].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/812608/26/901,RDF/812608/26/901
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[73].dataWpisu,no_change,17.04.2026,17.04.2026
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[73].numerWpisu,no_change,74,74
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[73].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[73].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[73].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/812608/26/500,RDF/812608/26/500
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[74].dataWpisu,no_change,17.04.2026,17.04.2026
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[74].numerWpisu,no_change,75,75
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[74].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[74].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[74].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/812608/26/302,RDF/812608/26/302
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[7].dataWpisu,no_change,24.02.2005,24.02.2005
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[7].numerWpisu,no_change,8,8
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[7].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[7].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XIX WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XIX WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[7].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XIX NS-REJ.KRS/3472/05/681,WA.XIX NS-REJ.KRS/3472/05/681
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[8].dataWpisu,no_change,12.07.2005,12.07.2005
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[8].numerWpisu,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[8].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[8].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XIX WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XIX WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[8].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XIX NS-REJ.KRS/14935/05/183,WA.XIX NS-REJ.KRS/14935/05/183
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[9].dataWpisu,no_change,25.04.2006,25.04.2006
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[9].numerWpisu,no_change,10,10
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[9].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[9].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA M. ST. WARSZAWY W WARSZAWIE, XII WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.naglowekP.wpis[9].sygnaturaAktSprawyDotyczacejWpisu,no_change,WA.XII NS-REJ.KRS/7839/06/895,WA.XII NS-REJ.KRS/7839/06/895
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.rodzaj,no_change,Pełny,Pełny
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.czyPosiadaStatusOPP[0].czyPosiadaStatusOPP,no_change,False,False
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.czyPosiadaStatusOPP[0].nrWpisuWprow,no_change,1,1
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.czyProwadziDzialalnoscZInnymiPodmiotami[0].czyProwadziDzialalnoscZInnymiPodmiotami,no_change,False,False
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.czyProwadziDzialalnoscZInnymiPodmiotami[0].nrWpisuWprow,no_change,1,1
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.formaPrawna[0].formaPrawna,no_change,SPÓŁKA AKCYJNA,SPÓŁKA AKCYJNA
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.formaPrawna[0].nrWpisuWprow,no_change,1,1
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.identyfikatory[0].identyfikatory.nip,no_change,6751387586,6751387586
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.identyfikatory[0].identyfikatory.regon,no_change,12070569600000,12070569600000
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.identyfikatory[0].nrWpisuWprow,no_change,2,2
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.nazwa[0].nazwa,no_change,IFIN24 SPÓŁKA AKCYJNA,IFIN24 SPÓŁKA AKCYJNA
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.nazwa[0].nrWpisuWprow,no_change,1,1
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.nazwa[0].nrWpisuWykr,no_change,9,9
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.nazwa[1].nazwa,no_change,COMARCH POLSKA SPÓŁKA AKCYJNA,COMARCH POLSKA SPÓŁKA AKCYJNA
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.nazwa[1].nrWpisuWprow,no_change,9,9
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.nazwa[1].nrWpisuWykr,no_change,68,68
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.nazwa[2].nazwa,no_change,CGI POLSKA SPÓŁKA AKCYJNA,CGI POLSKA SPÓŁKA AKCYJNA
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.danePodmiotu.nazwa[2].nrWpisuWprow,no_change,68,68
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.emisjeAkcji[0].czyAkcjeUprzywilejowaneLiczbaAkcjiRodzajUprzywilejowania[0].czyAkcjeUprzywilejowaneLiczbaAkcjiRodzajUprzywilejowania,no_change,AKCJE NIE SĄ UPRZYWILEJOWANE,AKCJE NIE SĄ UPRZYWILEJOWANE
CGI Polska S.A.,0000307263,root.odpis.dane.dzial1.emisjeAkcji[0].czyAkcjeUprzywilejowaneLiczbaAkcjiRodzajUprzywilejowania[0].nrWpisuWprow,no_change,1,1
